"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids","structured","Sky","Urban","Barren","Cultivated","Trees","Herbaceous","Shrubs","Water","None","MUC","IGBP","direction","longitude","latitude","MUC Classification","IGBP Classification","Description"
"181",382661324,"not-logged-in-bc748302874a4fbeb53d",NA,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-12-11 17:17:22 UTC",NA,NA,"{""source"":""api"",""session"":""4a8325d7b1d7845b54b0708dfa98496194a4aefa1a2aa1f8f1f8c77e44e8cd3c"",""viewport"":{""width"":416,""height"":836},""started_at"":""2021-12-11T17:16:21.721Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-12-11T17:17:22.827Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-12-11T17:15:58.838Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Cultivated"",""Barren""]}]","{""70265708"":{""retired"":null,""Filename"":""GOLC_s34p53220_e138p98740_54HUG152769_0282m_20190823_00026792_6West0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic30m_1920x1080.jpg""}}",70265708,1,0,0,1,1,0,0,0,0,0,"xxx","IGBP12","West","-34.53220","138.98740",NA,"Croplands","At least 60% of area is cultivated cropland"
"182",382661418,"not-logged-in-bc748302874a4fbeb53d",NA,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-12-11 17:17:54 UTC",NA,NA,"{""source"":""api"",""session"":""4a8325d7b1d7845b54b0708dfa98496194a4aefa1a2aa1f8f1f8c77e44e8cd3c"",""viewport"":{""width"":416,""height"":836},""started_at"":""2021-12-11T17:17:24.234Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-12-11T17:17:54.141Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-12-11T17:15:58.838Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous"",""Trees"",""Urban""]}]","{""70265248"":{""retired"":null,""Filename"":""GOLC_n52p13110_w001p60190_30UWC956765_0107m_20190716_00025575_3North_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic6m_1920x1080.jpg""}}",70265248,1,0,1,0,0,1,1,0,0,0,"xxx","IGBP12","North","52.13110","-001.60190",NA,"Croplands","At least 60% of area is cultivated cropland"
"183",382661597,"not-logged-in-bc748302874a4fbeb53d",NA,"bc748302874a4fbeb53d",20048,"Sort photos by Primary Land Cover",13.9,"2021-12-11 17:18:47 UTC",NA,NA,"{""source"":""api"",""session"":""cf1ceb8a4c9a756f451a632ac771d3c5ff513a022197bd282cda5c321853e7f7"",""viewport"":{""width"":416,""height"":836},""started_at"":""2021-12-11T17:18:20.284Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-12-11T17:18:47.696Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-12-11T17:18:19.792Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous""]}]","{""70265510"":{""retired"":null,""Filename"":""GOLC_n50p52710_e021p68790_34UEA487974_0148m_20190605_00024330_4East0_Land1_M42_IGBP12Croplands_DryGroundLeavesOnTrees_automatic19m_1920x1080.jpg""}}",70265510,1,1,0,0,0,0,1,0,0,0,"M42","IGBP12","East","50.52710","021.68790","Medium-Tall Graminoid","Croplands","At least 60% of area is cultivated cropland"
"184",398213425,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:32:40 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:30:27.412Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:32:40.016Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Cultivated"",""Barren"",""Shrubs""]}]","{""70263773"":{""retired"":null,""Filename"":""GOLC_n46p34350_w118p94730_11TLM501340_0182m_20190628_00025074_5South_Land1_M43_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70263773,1,1,0,1,1,0,0,1,0,0,"M43","IGBP12","South","46.34350","-118.94730","Short Graminoid","Croplands","At least 60% of area is cultivated cropland"
"185",398213467,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:32:56 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:32:43.609Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:32:56.432Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Cultivated"",""Trees""]}]","{""70265470"":{""retired"":null,""Filename"":""GOLC_n34p64650_w078p97670_17SPU854357_0044m_20190924_00029261_6West0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic3m_1920x1080.jpg""}}",70265470,1,1,0,0,1,1,0,0,0,0,"xxx","IGBP12","West","34.64650","-078.97670",NA,"Croplands","At least 60% of area is cultivated cropland"
"186",398213539,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:33:28 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:33:10.891Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:33:28.223Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Can't label"",""Urban"",""Trees"",""Herbaceous""]}]","{""70265812"":{""retired"":null,""Filename"":""GOLC_n15p37740_e105p02360_48PWC025000_0122m_20190606_00023787_4East0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic42m_1920x1080.jpg""}}",70265812,1,0,1,0,0,1,1,0,0,1,"xxx","IGBP12","East","15.37740","105.02360",NA,"Croplands","At least 60% of area is cultivated cropland"
"187",398213586,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:33:43 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:33:29.404Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:33:43.408Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Barren"",""Cultivated""]}]","{""70264284"":{""retired"":null,""Filename"":""GOLC_n50p53440_e021p69380_34UEA491982_0146m_20190926_00027456_4East0_Land1_M43_IGBP12Croplands_DryGroundLeavesOnTrees_automatic4m_1920x1080.jpg""}}",70264284,1,0,0,1,1,0,0,0,0,0,"M43","IGBP12","East","50.53440","021.69380","Short Graminoid","Croplands","At least 60% of area is cultivated cropland"
"188",398213604,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:33:50 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:33:44.381Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:33:50.014Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous"",""Trees""]}]","{""70265432"":{""retired"":null,""Filename"":""GOLC_n53p41210_w000p60470_30UXE592207_0037m_20190717_00025640_6West0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",70265432,1,1,0,0,0,1,1,0,0,0,"xxx","IGBP12","West","53.41210","-000.60470",NA,"Croplands","At least 60% of area is cultivated cropland"
"189",398213648,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:05 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:33:51.036Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:05.651Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Trees"",""Shrubs"",""Herbaceous"",""Sky""]}]","{""70264490"":{""retired"":null,""Filename"":""GOLC_n53p42910_w000p61040_30UXE587226_0036m_20190717_00025621_4East0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70264490,1,1,0,0,0,1,1,1,0,0,"xxx","IGBP12","East","53.42910","-000.61040",NA,"Croplands","At least 60% of area is cultivated cropland"
"190",398213685,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:16 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:06.568Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:16.750Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban""]}]","{""70263728"":{""retired"":null,""Filename"":""GOLC_n46p54250_w117p08850_11TMM932543_0778m_20190628_00025066_2Down0_Land1_M92_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70263728,1,0,1,0,0,0,0,0,0,0,"M92","IGBP12","Down","46.54250","-117.08850","Urban, Commerical and Industrial","Croplands","At least 60% of area is cultivated cropland"
"191",398213718,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:27 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:18.028Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:27.550Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban"",""Trees"",""Herbaceous"",""Sky""]}]","{""70264293"":{""retired"":null,""Filename"":""GOLC_s34p53720_e138p99940_54HUG164764_0414m_20190922_00027384_6West0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic6m_1920x1080.jpg""}}",70264293,1,1,1,0,0,1,1,0,0,0,"xxx","IGBP12","West","-34.53720","138.99940",NA,"Croplands","At least 60% of area is cultivated cropland"
"192",398213736,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:32 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:28.580Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:31.977Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70264003"":{""retired"":null,""Filename"":""GOLC_n50p53710_e021p69180_34UEA490985_0147m_20190926_00027460_2Down0_Land1_M43_IGBP12Croplands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",70264003,1,0,0,0,0,0,1,0,0,0,"M43","IGBP12","Down","50.53710","021.69180","Short Graminoid","Croplands","At least 60% of area is cultivated cropland"
"193",398213753,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:35 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:33.345Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:35.383Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:30:27.317Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70267120"":{""retired"":null,""Filename"":""GOLC_n53p42910_w000p61030_30UXE587226_0036m_20190718_00025726_1Up000_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70267120,1,1,0,0,0,0,0,0,0,0,"xxx","IGBP12","Up","53.42910","-000.61030",NA,"Croplands","At least 60% of area is cultivated cropland"
"194",398213766,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:38 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:36.326Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:38.627Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:34:33.257Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70263686"":{""retired"":null,""Filename"":""GOLC_n45p66520_w111p06010_12TVR953568_1491m_20190806_00026287_2Down0_Land1_M43_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70263686,1,0,0,0,0,0,1,0,0,0,"M43","IGBP12","Down","45.66520","-111.06010","Short Graminoid","Croplands","At least 60% of area is cultivated cropland"
"195",398213780,"NJaber",2433594,"4859160a43c851b890c1",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:34:41 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:39.348Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:34:41.526Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:34:33.257Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70267317"":{""retired"":null,""Filename"":""GOLC_n46p31020_w118p95200_11TLM497303_0191m_20190628_00025086_1Up000_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70267317,1,1,0,0,0,0,0,0,0,0,"xxx","IGBP12","Up","46.31020","-118.95200",NA,"Croplands","At least 60% of area is cultivated cropland"
"196",398215141,"NJaber",2433594,"9145b243641d0ab460b4",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:42:17 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:34:42.306Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:42:17.190Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:34:33.257Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70265118"":{""retired"":null,""Filename"":""GOLC_n50p51820_e021p66820_34UEA473964_0155m_20190607_00024418_3North_Land1_M42_IGBP12Croplands_DryGroundLeavesOnTrees_automatic19m_1920x1080.jpg""}}",70265118,1,0,0,0,0,0,1,0,0,0,"M42","IGBP12","North","50.51820","021.66820","Medium-Tall Graminoid","Croplands","At least 60% of area is cultivated cropland"
"197",398215196,"NJaber",2433594,"9145b243641d0ab460b4",20048,"Sort photos by Primary Land Cover",13.9,"2022-02-21 21:42:33 UTC",NA,NA,"{""source"":""api"",""session"":""6458107f2da5f174d06aac64d709d27c737a65e54ce0601595947d10bda7cb3c"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2022-02-21T21:42:18.328Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56"",""utc_offset"":""18000"",""finished_at"":""2022-02-21T21:42:33.279Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":754,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-02-21T21:34:33.257Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Trees"",""Urban"",""Herbaceous""]}]","{""70265328"":{""retired"":null,""Filename"":""GOLC_n35p99930_e129p25370_52SEE228839_0020m_20191001_00027519_3North_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic65m_1920x1080.jpg""}}",70265328,1,0,1,0,0,1,1,0,0,0,"xxx","IGBP12","North","35.99930","129.25370",NA,"Croplands","At least 60% of area is cultivated cropland"
